#UGC 624 = NGC 338
#Zasov+2012
#PA=289; PA_maj=108
# inclination =  64 deg (adopted by Zasov)
# data are not corrected for inclination
# r,"     pix_bin  vel,km/s   e_vel,km/s  sig,km/s  e_sig,km/s  h3,km/s   e_h3,km/s   h4,km/s   e_h4,km/s   age,Myr   e_age,Myr  [Fe/H],dex  e_[Fe/H]   md     ad     S/N
 14.8200    96     4975.73      6.35       97.53      6.88     -0.1136    0.0494      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     2002.27    393.28      -0.483     0.092     20     -1    34.95
 15.5300    97     4977.99      6.01       91.25      6.71     -0.0461    0.0497      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     2226.03    407.04      -0.460     0.142     20     -1    33.36
 16.2400    98     4980.09      6.30       90.21      7.12     -0.0679    0.0528      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     1374.92    140.50      -0.311     0.114     20     -1    32.56
 16.9600    99     4974.88      6.49       76.86      7.30     -0.0121    0.0582      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     1176.16    132.83      -0.285     0.096     20     -1    31.05
 17.6700   100     4979.72      6.64       80.59      7.54     -0.0702    0.0584      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     1058.44    131.12      -0.192     0.093     20     -1    31.61
 18.3900   101     4981.49      6.73       82.56      7.54     -0.0915    0.0581      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     2349.37    540.48      -0.578     0.099     20     -1    29.69
 19.2800   102     4982.86      6.07       63.98      6.79     -0.0547    0.0628      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     1278.02    102.56      -0.489     0.114     20     -1    32.39
 20.3500   103     4980.59      6.72       82.96      7.66     -0.0882    0.0574      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     1586.25    200.99      -0.537     0.088     20     -1    30.75
 21.6000   104     4966.26      6.49       81.36      7.46     -0.0505    0.0538      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     1882.31    488.36      -0.595     0.110     20     -1    29.61
 23.2000   105     4967.73      6.00       53.75      7.18     -0.0418    0.0660      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     1086.17    144.91      -0.333     0.091     20     -1    29.94
 24.9900   106     4966.18      6.13       68.80      7.01     -0.0654    0.0576      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     1357.39    136.46      -0.387     0.119     20     -1    27.20
 26.9500   107     4967.97      6.08       61.11      7.30      0.0022    0.0621      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     1463.58    177.84      -0.502     0.082     20     -1    26.66
 29.4500   108     4963.91      5.90       65.88      6.94      0.0046    0.0573      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     1184.20    131.59      -0.291     0.092     20     -1    27.19
 32.3100   109     4969.10      6.04       66.73      6.88     -0.0762    0.0587      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     1202.95    123.80      -0.253     0.105     20     -1    26.82
 35.8800   110     4961.82      6.32       70.25      7.56     -0.0646    0.0586      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     1672.23    438.11      -0.567     0.092     20     -1    25.64
 40.3400   111     4987.54      6.80       50.88      9.68     -0.0204    0.0667      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000      931.30    181.48      -0.563     0.137     20     -1    25.69
 45.7000   112     4985.16      7.22       58.23      9.14     -0.0275    0.0631      0.0000    0.0000      0.0000    0.0000      0.0000    0.0000     2189.82    912.95      -1.129     0.077     20     -1    23.43
