#Sigma LOS Maj (r, sig, dsig, gauss, sech, poly)
13.39  98.29  6.26  97.7034043585  98.6007174139  62.9711008967
14.1  88.5  6.48  93.9857442575  94.5198237299  62.992164633
14.82  97.53  6.88  90.4032538989  90.5339485557  63.0124657487
15.53  91.25  6.71  87.0648095767  86.7777446372  63.0320094731
16.24  90.21  7.12  83.9243359139  83.2137503489  63.0508013809
16.96  76.86  7.3  80.9432366614  79.8106851294  63.0688473954
17.67  80.59  7.54  78.2027021632  76.6732841335  63.0861537894
18.39  82.56  7.54  75.6213770137  73.7193151941  63.1027271886
19.28  63.98  6.79  72.6965136748  70.3876827822  63.1185745725
20.35  82.96  7.66  69.5492958214  66.8450996933  63.1337032771
21.6  81.36  7.46  66.3447669816  63.3215310884  63.1481209964
23.2  53.75  7.18  62.9058669084  59.7010613664  63.1618357846
24.99  68.8  7.01  59.8149913519  56.6788934639  63.1748560574
26.95  61.11  7.3  57.1822768563  54.3760703746  63.187190594
29.45  65.88  6.94  54.7112944977  52.5581614336  63.1988485386
32.31  66.73  6.88  52.7758626472  51.4712166098  63.209839402
35.88  70.25  7.56  51.2534228724  50.9034360316  63.220173063
40.34  50.88  9.68  50.1927585158  50.6952272035  63.2298597698
45.7  58.23  9.14  49.5731357893  50.649764364  63.2389101414
