43.616	83.435	0.526
43.665	83.394	0.524
43.714	83.353	0.522
43.763	83.312	0.520
43.812	83.270	0.519
43.861	83.229	0.517
43.910	83.188	0.515
43.959	83.147	0.513
44.008	83.106	0.511
44.057	83.065	0.509
44.106	83.024	0.508
44.155	82.983	0.506
44.204	82.942	0.504
44.253	82.901	0.502
44.302	82.859	0.500
44.352	82.818	0.499
44.401	82.777	0.497
44.450	82.736	0.495
44.499	82.695	0.493
44.548	82.654	0.491
44.597	82.613	0.490
44.646	82.572	0.488
44.695	82.531	0.486
44.744	82.490	0.484
44.793	82.448	0.483
44.842	82.407	0.481
44.891	82.366	0.479
44.940	82.325	0.477
44.989	82.284	0.475
45.038	82.243	0.474
45.087	82.202	0.472
45.136	82.161	0.470
45.185	82.120	0.469
45.234	82.079	0.467
45.283	82.037	0.465
45.332	81.996	0.463
45.382	81.955	0.462
45.431	81.914	0.460
45.480	81.873	0.458
45.529	81.832	0.456
45.578	81.791	0.455
45.627	81.750	0.453
45.676	81.709	0.451
45.725	81.668	0.450
45.774	81.626	0.448
45.823	81.585	0.446
45.872	81.544	0.444
45.921	81.503	0.443
45.970	81.462	0.441
46.019	81.421	0.439
46.068	81.380	0.438
46.117	81.339	0.436
46.166	81.298	0.434
46.215	81.257	0.433
46.264	81.215	0.431
46.313	81.174	0.429
46.362	81.133	0.428
46.412	81.092	0.426
46.461	81.051	0.424
46.510	81.010	0.423
46.559	80.969	0.421
46.608	80.928	0.419
46.657	80.887	0.418
46.706	80.846	0.416
46.755	80.804	0.415
46.804	80.763	0.413
46.853	80.722	0.411
46.902	80.681	0.410
46.951	80.640	0.408
47.000	80.599	0.406
47.049	80.558	0.405
47.098	80.517	0.403
47.147	80.476	0.402
47.196	80.435	0.400
47.245	80.393	0.398
47.294	80.352	0.397
47.343	80.311	0.395
47.392	80.270	0.394
47.441	80.229	0.392
47.491	80.188	0.390
47.540	80.147	0.389
47.589	80.106	0.387
47.638	80.065	0.386
47.687	80.023	0.384
47.736	79.982	0.383
47.785	79.941	0.381
47.834	79.900	0.379
47.883	79.859	0.378
47.932	79.818	0.376
47.981	79.777	0.375
48.030	79.736	0.373
48.079	79.695	0.372
48.128	79.654	0.370
48.177	79.612	0.369
48.226	79.571	0.367
48.275	79.530	0.366
48.324	79.489	0.364
48.373	79.448	0.363
48.422	79.407	0.361
48.471	79.366	0.360
48.521	79.325	0.358
48.570	79.284	0.357
48.619	79.243	0.355
48.668	79.201	0.354
48.717	79.160	0.352
48.766	79.119	0.351
48.815	79.078	0.349
48.864	79.037	0.348
48.913	78.996	0.346
48.962	78.955	0.345
49.011	78.914	0.343
49.060	78.873	0.342
49.109	78.832	0.341
49.158	78.790	0.339
49.207	78.749	0.338
49.256	78.708	0.336
49.305	78.667	0.335
49.354	78.626	0.333
49.403	78.585	0.332
49.452	78.544	0.331
49.501	78.503	0.329
49.551	78.462	0.328
49.600	78.421	0.326
49.649	78.379	0.325
49.698	78.338	0.323
49.747	78.297	0.322
49.796	78.256	0.321
49.845	78.215	0.319
49.894	78.174	0.318
49.943	78.133	0.317
49.992	78.092	0.315
50.041	78.051	0.314
50.090	78.010	0.313
50.139	77.968	0.311
50.188	77.927	0.310
50.237	77.886	0.308
50.286	77.845	0.307
50.335	77.804	0.306
50.384	77.763	0.304
50.433	77.722	0.303
50.482	77.681	0.302
50.531	77.640	0.301
50.581	77.599	0.299
50.630	77.557	0.298
50.679	77.516	0.297
50.728	77.475	0.295
50.777	77.434	0.294
50.826	77.393	0.293
50.875	77.352	0.291
50.924	77.311	0.290
50.973	77.270	0.289
51.022	77.229	0.288
51.071	77.188	0.286
51.120	77.146	0.285
51.169	77.105	0.284
51.218	77.064	0.283
51.267	77.023	0.281
51.316	76.982	0.280
51.365	76.941	0.279
51.414	76.900	0.278
51.463	76.859	0.277
51.512	76.818	0.275
51.561	76.777	0.274
51.610	76.735	0.273
51.660	76.694	0.272
51.709	76.653	0.271
51.758	76.612	0.269
51.807	76.571	0.268
51.856	76.530	0.267
51.905	76.489	0.266
51.954	76.448	0.265
52.003	76.407	0.264
52.052	76.366	0.262
52.101	76.324	0.261
52.150	76.283	0.260
52.199	76.242	0.259
52.248	76.201	0.258
52.297	76.160	0.257
52.346	76.119	0.256
52.395	76.078	0.255
52.444	76.037	0.253
52.493	75.996	0.252
52.542	75.955	0.251
52.591	75.913	0.250
52.640	75.872	0.249
52.690	75.831	0.248
52.739	75.790	0.247
52.788	75.749	0.246
52.837	75.708	0.245
52.886	75.667	0.244
52.935	75.626	0.243
52.984	75.585	0.242
53.033	75.544	0.241
53.082	75.502	0.240
53.131	75.461	0.239
53.180	75.420	0.238
53.229	75.379	0.237
53.278	75.338	0.236
53.327	75.297	0.235
53.376	75.256	0.234
53.425	75.215	0.233
53.474	75.174	0.232
53.523	75.133	0.231
53.572	75.091	0.230
53.621	75.050	0.229
53.670	75.009	0.228
53.720	74.968	0.227
53.769	74.927	0.226
53.818	74.886	0.225
53.867	74.845	0.224
53.916	74.804	0.224
53.965	74.763	0.223
54.014	74.722	0.222
54.063	74.680	0.221
54.112	74.639	0.220
54.161	74.598	0.219
54.210	74.557	0.218
54.259	74.516	0.217
54.308	74.475	0.217
54.357	74.434	0.216
54.406	74.393	0.215
54.455	74.352	0.214
54.504	74.311	0.213
54.553	74.269	0.213
54.602	74.228	0.212
54.651	74.187	0.211
54.700	74.146	0.210
54.749	74.105	0.209
54.799	74.064	0.209
54.848	74.023	0.208
54.897	73.982	0.207
54.946	73.941	0.206
54.995	73.899	0.206
55.044	73.858	0.205
55.093	73.817	0.204
55.142	73.776	0.204
55.191	73.735	0.203
55.240	73.694	0.202
55.289	73.653	0.201
55.338	73.612	0.201
55.387	73.571	0.200
55.436	73.530	0.199
55.485	73.488	0.199
55.534	73.447	0.198
55.583	73.406	0.198
55.632	73.365	0.197
55.681	73.324	0.196
55.730	73.283	0.196
55.779	73.242	0.195
55.829	73.201	0.195
55.878	73.160	0.194
55.927	73.119	0.193
55.976	73.077	0.193
56.025	73.036	0.192
56.074	72.995	0.192
56.123	72.954	0.191
56.172	72.913	0.191
56.221	72.872	0.190
56.270	72.831	0.190
56.319	72.790	0.189
56.368	72.749	0.189
56.417	72.708	0.188
56.466	72.666	0.188
56.515	72.625	0.187
56.564	72.584	0.187
56.613	72.543	0.186
56.662	72.502	0.186
56.711	72.461	0.186
56.760	72.420	0.185
56.809	72.379	0.185
56.859	72.338	0.184
56.908	72.297	0.184
56.957	72.255	0.184
57.006	72.214	0.183
57.055	72.173	0.183
57.104	72.132	0.182
57.153	72.091	0.182
57.202	72.050	0.182
57.251	72.009	0.182
57.300	71.968	0.181
57.349	71.927	0.181
57.398	71.886	0.181
57.447	71.844	0.180
57.496	71.803	0.180
57.545	71.762	0.180
57.594	71.721	0.180
57.643	71.680	0.179
57.692	71.639	0.179
57.741	71.598	0.179
57.790	71.557	0.179
57.839	71.516	0.179
57.889	71.475	0.178
57.938	71.433	0.178
57.987	71.392	0.178
58.036	71.351	0.178
58.085	71.310	0.178
58.134	71.269	0.178
58.183	71.228	0.178
58.232	71.187	0.177
58.281	71.146	0.177
58.330	71.105	0.177
58.379	71.064	0.177
58.428	71.022	0.177
58.477	70.981	0.177
58.526	70.940	0.177
58.575	70.899	0.177
58.624	70.858	0.177
58.673	70.817	0.177
58.722	70.776	0.177
58.771	70.735	0.177
58.820	70.694	0.177
58.869	70.653	0.177
58.918	70.611	0.177
58.968	70.570	0.177
59.017	70.529	0.177
59.066	70.488	0.177
59.115	70.447	0.178
59.164	70.406	0.178
59.213	70.365	0.178
59.262	70.324	0.178
59.311	70.283	0.178
59.360	70.242	0.178
59.409	70.200	0.179
59.458	70.159	0.179
59.507	70.118	0.179
59.556	70.077	0.179
59.605	70.036	0.179
59.654	69.995	0.180
59.703	69.954	0.180
59.752	69.913	0.180
59.801	69.872	0.180
59.850	69.831	0.181
59.899	69.789	0.181
59.948	69.748	0.181
59.998	69.707	0.182
60.047	69.666	0.182
60.096	69.625	0.182
60.145	69.584	0.183
60.194	69.543	0.183
60.243	69.502	0.184
60.292	69.461	0.184
60.341	69.420	0.184
60.390	69.378	0.185
60.439	69.337	0.185
60.488	69.296	0.186
60.537	69.255	0.186
60.586	69.214	0.187
60.635	69.173	0.187
60.684	69.132	0.188
60.733	69.091	0.188
60.782	69.050	0.189
60.831	69.009	0.189
60.880	68.967	0.190
60.929	68.926	0.191
60.978	68.885	0.191
61.028	68.844	0.192
61.077	68.803	0.192
61.126	68.762	0.193
61.175	68.721	0.194
61.224	68.680	0.194
61.273	68.639	0.195
61.322	68.598	0.196
61.371	68.556	0.197
61.420	68.515	0.197
61.469	68.474	0.198
61.518	68.433	0.199
61.567	68.392	0.200
61.616	68.351	0.200
61.665	68.310	0.201
61.714	68.269	0.202
61.763	68.228	0.203
61.812	68.187	0.204
61.861	68.145	0.205
61.910	68.104	0.205
61.959	68.063	0.206
62.008	68.022	0.207
62.058	67.981	0.208
62.107	67.940	0.209
62.156	67.899	0.210
62.205	67.858	0.211
62.254	67.817	0.212
62.303	67.775	0.213
62.352	67.734	0.214
62.401	67.693	0.215
62.450	67.652	0.216
62.499	67.611	0.217
62.548	67.570	0.218
62.597	67.529	0.219
62.646	67.488	0.220
62.695	67.447	0.222
62.744	67.406	0.223
62.793	67.364	0.224
62.842	67.323	0.225
62.891	67.282	0.226
62.940	67.241	0.227
62.989	67.200	0.229
63.038	67.159	0.230
63.087	67.118	0.231
63.137	67.077	0.232
63.186	67.036	0.234
63.235	66.995	0.235
63.284	66.953	0.236
63.333	66.912	0.238
63.382	66.871	0.239
63.431	66.830	0.240
63.480	66.789	0.242
63.529	66.748	0.243
63.578	66.707	0.245
63.627	66.666	0.246
63.676	66.625	0.247
63.725	66.584	0.249
63.774	66.542	0.250
63.823	66.501	0.252
63.872	66.460	0.253
63.921	66.419	0.255
63.970	66.378	0.256
64.019	66.337	0.258
64.068	66.296	0.260
64.117	66.255	0.261
64.167	66.214	0.263
64.216	66.173	0.264
64.265	66.131	0.266
64.314	66.090	0.268
64.363	66.049	0.270
64.412	66.008	0.271
64.461	65.967	0.273
64.510	65.926	0.275
64.559	65.885	0.276
64.608	65.844	0.278
64.657	65.803	0.280
64.706	65.762	0.282
64.755	65.720	0.284
64.804	65.679	0.285
64.853	65.638	0.287
64.902	65.597	0.289
64.951	65.556	0.291
65.000	65.515	0.293
65.049	65.474	0.295
65.098	65.433	0.297
65.147	65.392	0.299
65.197	65.351	0.301
65.246	65.309	0.303
65.295	65.268	0.305
65.344	65.227	0.307
65.393	65.186	0.309
65.442	65.145	0.311
65.491	65.104	0.313
65.540	65.063	0.315
65.589	65.022	0.317
65.638	64.981	0.319
65.687	64.940	0.322
65.736	64.898	0.324
65.785	64.857	0.326
65.834	64.816	0.328
65.883	64.775	0.330
65.932	64.734	0.333
65.981	64.693	0.335
66.030	64.652	0.337
66.079	64.611	0.340
66.128	64.570	0.342
66.177	64.529	0.344
66.227	64.487	0.347
66.276	64.446	0.349
66.325	64.405	0.351
66.374	64.364	0.354
66.423	64.323	0.356
66.472	64.282	0.359
66.521	64.241	0.361
66.570	64.200	0.364
66.619	64.159	0.366
66.668	64.118	0.369
66.717	64.076	0.371
66.766	64.035	0.374
66.815	63.994	0.376
66.864	63.953	0.379
66.913	63.912	0.382
66.962	63.871	0.384
67.011	63.830	0.387
67.060	63.789	0.389
67.109	63.748	0.392
67.158	63.707	0.395
67.207	63.665	0.398
67.256	63.624	0.400
67.306	63.583	0.403
67.355	63.542	0.406
67.404	63.501	0.409
67.453	63.460	0.411
67.502	63.419	0.414
67.551	63.378	0.417
67.600	63.337	0.420
67.649	63.296	0.423
67.698	63.254	0.426
67.747	63.213	0.429
67.796	63.172	0.432
67.845	63.131	0.435
67.894	63.090	0.438
67.943	63.049	0.441
67.992	63.008	0.444
68.041	62.967	0.447
68.090	62.926	0.450
68.139	62.885	0.453
68.188	62.843	0.456
68.237	62.802	0.459
68.286	62.761	0.462
68.336	62.720	0.465
68.385	62.679	0.469
68.434	62.638	0.472
68.483	62.597	0.475
68.532	62.556	0.478
68.581	62.515	0.481
68.630	62.474	0.485
68.679	62.432	0.488
68.728	62.391	0.491
68.777	62.350	0.495
68.826	62.309	0.498
68.875	62.268	0.501
68.924	62.227	0.505
68.973	62.186	0.508
69.022	62.145	0.511
69.071	62.104	0.515
69.120	62.062	0.518
69.169	62.021	0.522
69.218	61.980	0.525
69.267	61.939	0.529
69.316	61.898	0.532
69.366	61.857	0.536
69.415	61.816	0.539
69.464	61.775	0.543
69.513	61.734	0.546
69.562	61.693	0.550
69.611	61.651	0.554
69.660	61.610	0.557
69.709	61.569	0.561
69.758	61.528	0.565
69.807	61.487	0.568
69.856	61.446	0.572
69.905	61.405	0.576
69.954	61.364	0.579
70.003	61.323	0.583
70.052	61.282	0.587
70.101	61.240	0.591
70.150	61.199	0.595
70.199	61.158	0.598
70.248	61.117	0.602
70.297	61.076	0.606
70.346	61.035	0.610
70.396	60.994	0.614
70.445	60.953	0.618
70.494	60.912	0.622
70.543	60.871	0.626
70.592	60.829	0.630
70.641	60.788	0.634
70.690	60.747	0.638
70.739	60.706	0.642
70.788	60.665	0.646
70.837	60.624	0.650
70.886	60.583	0.654
70.935	60.542	0.658
70.984	60.501	0.662
71.033	60.460	0.666
71.082	60.418	0.670
71.131	60.377	0.674
71.180	60.336	0.679
71.229	60.295	0.683
71.278	60.254	0.687
71.327	60.213	0.691
71.376	60.172	0.695
71.425	60.131	0.700
71.475	60.090	0.704
71.524	60.049	0.708
71.573	60.007	0.713
71.622	59.966	0.717
71.671	59.925	0.721
71.720	59.884	0.726
71.769	59.843	0.730
71.818	59.802	0.734
71.867	59.761	0.739
71.916	59.720	0.743
71.965	59.679	0.747
72.014	59.638	0.752
72.063	59.596	0.756
72.112	59.555	0.761
72.161	59.514	0.765
72.210	59.473	0.770
72.259	59.432	0.774
72.308	59.391	0.779
72.357	59.350	0.783
72.406	59.309	0.788
72.455	59.268	0.793
72.505	59.227	0.797
72.554	59.185	0.802
72.603	59.144	0.806
72.652	59.103	0.811
72.701	59.062	0.816
72.750	59.021	0.820
72.799	58.980	0.825
72.848	58.939	0.830
72.897	58.898	0.834
72.946	58.857	0.839
72.995	58.816	0.844
73.044	58.774	0.849
73.093	58.733	0.853
73.142	58.692	0.858
73.191	58.651	0.863
73.240	58.610	0.868
73.289	58.569	0.872
73.338	58.528	0.877
73.387	58.487	0.882
73.436	58.446	0.887
73.485	58.405	0.892
73.535	58.363	0.897
73.584	58.322	0.902
73.633	58.281	0.906
73.682	58.240	0.911
73.731	58.199	0.916
73.780	58.158	0.921
73.829	58.117	0.926
73.878	58.076	0.931
73.927	58.035	0.936
73.976	57.994	0.941
74.025	57.952	0.946
74.074	57.911	0.951
74.123	57.870	0.956
74.172	57.829	0.961
74.221	57.788	0.966
74.270	57.747	0.971
74.319	57.706	0.976
74.368	57.665	0.981
74.417	57.624	0.986
74.466	57.583	0.992
74.515	57.541	0.997
74.565	57.500	1.002
74.614	57.459	1.007
74.663	57.418	1.012
74.712	57.377	1.017
74.761	57.336	1.022
74.810	57.295	1.028
74.859	57.254	1.033
74.908	57.213	1.038
74.957	57.172	1.043
75.006	57.130	1.048
75.055	57.089	1.054
75.104	57.048	1.059
75.153	57.007	1.064
75.202	56.966	1.069
75.251	56.925	1.075
75.300	56.884	1.080
75.349	56.843	1.085
75.398	56.802	1.090
75.447	56.761	1.096
75.496	56.719	1.101
75.545	56.678	1.106
75.594	56.637	1.112
75.644	56.596	1.117
75.693	56.555	1.122
75.742	56.514	1.128
75.791	56.473	1.133
75.840	56.432	1.138
75.889	56.391	1.144
75.938	56.350	1.149
75.987	56.308	1.154
76.036	56.267	1.160
76.085	56.226	1.165
76.134	56.185	1.171
76.183	56.144	1.176
76.232	56.103	1.181
76.281	56.062	1.187
76.330	56.021	1.192
76.379	55.980	1.198
76.428	55.938	1.203
76.477	55.897	1.209
76.526	55.856	1.214
76.575	55.815	1.220
76.624	55.774	1.225
76.674	55.733	1.231
76.723	55.692	1.236
76.772	55.651	1.241
76.821	55.610	1.247
76.870	55.569	1.252
76.919	55.527	1.258
76.968	55.486	1.263
77.017	55.445	1.269
77.066	55.404	1.274
77.115	55.363	1.280
77.164	55.322	1.286
77.213	55.281	1.291
77.262	55.240	1.297
77.311	55.199	1.302
77.360	55.158	1.308
77.409	55.116	1.313
77.458	55.075	1.319
77.507	55.034	1.324
77.556	54.993	1.330
77.605	54.952	1.335
77.654	54.911	1.341
77.704	54.870	1.347
77.753	54.829	1.352
77.802	54.788	1.358
77.851	54.747	1.363
77.900	54.705	1.369
77.949	54.664	1.374
77.998	54.623	1.380
78.047	54.582	1.386
78.096	54.541	1.391
78.145	54.500	1.397
78.194	54.459	1.402
78.243	54.418	1.408
78.292	54.377	1.414
78.341	54.336	1.419
78.390	54.294	1.425
78.439	54.253	1.430
78.488	54.212	1.436
78.537	54.171	1.442
78.586	54.130	1.447
78.635	54.089	1.453
78.684	54.048	1.458
78.734	54.007	1.464
78.783	53.966	1.470
78.832	53.925	1.475
78.881	53.883	1.481
78.930	53.842	1.486
78.979	53.801	1.492
79.028	53.760	1.498
79.077	53.719	1.503
79.126	53.678	1.509
79.175	53.637	1.514
79.224	53.596	1.520
79.273	53.555	1.526
79.322	53.514	1.531
79.371	53.472	1.537
79.420	53.431	1.542
79.469	53.390	1.548
79.518	53.349	1.554
79.567	53.308	1.559
79.616	53.267	1.565
79.665	53.226	1.570
79.714	53.185	1.576
79.763	53.144	1.582
79.813	53.103	1.587
79.862	53.061	1.593
79.911	53.020	1.598
79.960	52.979	1.604
80.009	52.938	1.609
80.058	52.897	1.615
80.107	52.856	1.621
80.156	52.815	1.626
80.205	52.774	1.632
80.254	52.733	1.637
80.303	52.692	1.643
80.352	52.650	1.648
80.401	52.609	1.654
80.450	52.568	1.659
80.499	52.527	1.665
80.548	52.486	1.671
80.597	52.445	1.676
80.646	52.404	1.682
80.695	52.363	1.687
80.744	52.322	1.693
80.793	52.281	1.698
80.843	52.239	1.704
80.892	52.198	1.709
80.941	52.157	1.715
80.990	52.116	1.720
81.039	52.075	1.726
81.088	52.034	1.731
81.137	51.993	1.737
81.186	51.952	1.742
81.235	51.911	1.748
81.284	51.870	1.753
81.333	51.828	1.759
81.382	51.787	1.764
81.431	51.746	1.770
81.480	51.705	1.775
81.529	51.664	1.780
81.578	51.623	1.786
81.627	51.582	1.791
81.676	51.541	1.797
81.725	51.500	1.802
81.774	51.459	1.808
81.823	51.417	1.813
81.873	51.376	1.818
81.922	51.335	1.824
81.971	51.294	1.829
82.020	51.253	1.835
82.069	51.212	1.840
82.118	51.171	1.845
82.167	51.130	1.851
82.216	51.089	1.856
82.265	51.048	1.861
82.314	51.006	1.867
82.363	50.965	1.872
82.412	50.924	1.877
82.461	50.883	1.883
82.510	50.842	1.888
82.559	50.801	1.893
82.608	50.760	1.899
82.657	50.719	1.904
82.706	50.678	1.909
82.755	50.637	1.914
82.804	50.595	1.920
82.853	50.554	1.925
82.903	50.513	1.930
82.952	50.472	1.935
83.001	50.431	1.941
83.050	50.390	1.946
83.099	50.349	1.951
83.148	50.308	1.956
83.197	50.267	1.961
83.246	50.226	1.967
83.295	50.184	1.972
83.344	50.143	1.977
83.393	50.102	1.982
83.442	50.061	1.987
83.491	50.020	1.992
83.540	49.979	1.997
83.589	49.938	2.003
83.638	49.897	2.008
83.687	49.856	2.013
83.736	49.814	2.018
83.785	49.773	2.023
83.834	49.732	2.028
83.883	49.691	2.033
83.932	49.650	2.038
83.982	49.609	2.043
84.031	49.568	2.048
84.080	49.527	2.053
84.129	49.486	2.058
84.178	49.445	2.063
84.227	49.403	2.068
84.276	49.362	2.073
84.325	49.321	2.078
84.374	49.280	2.083
84.423	49.239	2.088
84.472	49.198	2.093
84.521	49.157	2.098
84.570	49.116	2.103
84.619	49.075	2.108
84.668	49.034	2.113
84.717	48.992	2.117
84.766	48.951	2.122
84.815	48.910	2.127
84.864	48.869	2.132
84.913	48.828	2.137
84.962	48.787	2.142
85.012	48.746	2.147
85.061	48.705	2.151
85.110	48.664	2.156
85.159	48.623	2.161
85.208	48.581	2.166
85.257	48.540	2.170
85.306	48.499	2.175
85.355	48.458	2.180
85.404	48.417	2.185
85.453	48.376	2.189
85.502	48.335	2.194
85.551	48.294	2.199
85.600	48.253	2.203
85.649	48.212	2.208
85.698	48.170	2.213
85.747	48.129	2.217
85.796	48.088	2.222
85.845	48.047	2.226
85.894	48.006	2.231
85.943	47.965	2.236
85.992	47.924	2.240
86.042	47.883	2.245
86.091	47.842	2.249
86.140	47.801	2.254
86.189	47.759	2.258
86.238	47.718	2.263
86.287	47.677	2.267
86.336	47.636	2.272
86.385	47.595	2.276
86.434	47.554	2.281
86.483	47.513	2.285
86.532	47.472	2.290
86.581	47.431	2.294
86.630	47.390	2.299
86.679	47.348	2.303
86.728	47.307	2.307
86.777	47.266	2.312
86.826	47.225	2.316
86.875	47.184	2.320
86.924	47.143	2.325
86.973	47.102	2.329
87.022	47.061	2.333
87.072	47.020	2.338
87.121	46.979	2.342
87.170	46.937	2.346
87.219	46.896	2.350
87.268	46.855	2.355
87.317	46.814	2.359
87.366	46.773	2.363
87.415	46.732	2.367
